gen,id,i_j0->o_m2,i_m2->o_m3,i_j3->o_m3,i_j1->o_m3,i_j3->h_0,h_0->o_m3,i_m2->h_1,h_1->o_m3,i_m2->h_2,h_2->h_1,i_j0->h_3,h_3->o_m2,h_3->h_4,h_4->o_m2,i_m3->o_m3,h_3->h_5,h_5->h_4,i_j4->o_m2,i_j4->h_6,h_6->o_m2,h_0->o_m2,i_j0->h_7,h_7->h_3,h_4->o_m3,i_j3->h_8,h_8->h_0,i_j7->o_m3,i_m3->o_m2,i_m2->h_0,i_j5->o_m3,i_j5->h_1,i_m3->h_2,h_2->o_m2,i_j5->h_3,h_3->h_1,i_j4->o_m3,i_j4->h_4,i_j1->h_5,h_5->o_m3,i_c->o_m3,i_j5->h_6,h_6->h_3,i_j3->o_m2,h_2->h_7,h_7->o_m2,i_j5->o_m2,h_2->h_8,h_8->h_7,h_7->h_9,h_9->o_m2,h_9->o_m3,i_j6->o_m3,h_6->o_m3,i_j1->o_m2,i_j6->o_m2,i_j6->h_0,i_j6->h_1,h_1->h_0,h_1->h_2,h_2->h_0,i_ca->o_m2,h_1->h_3,h_3->h_2,h_1->h_4,h_4->h_3,h_0->h_5,h_5->o_m2,h_1->h_7,h_7->h_4,i_ca->h_8,h_8->o_m2,h_9->h_4,i_j1->h_0,h_0->h_1,h_0->h_2,h_3->o_m3,h_5->h_0,h_1->h_6,i_ca->o_m3,h_6->h_7,i_j2->o_m2,h_8->o_m3,h_2->h_9,h_9->h_1,i_c->o_m2,i_j2->o_m3,i_j2->h_0,i_j2->h_1,h_0->h_6,h_6->h_5,i_ca->h_7,h_7->h_8,h_3->h_9,h_9->h_2,i_j0->o_m3,h_1->o_m2,i_j6->h_2,h_2->h_3,h_3->h_0,i_j1->h_4,i_j2->h_6,h_0->h_7,h_7->h_1,i_j0->h_8,i_j1->h_9,i_m2->o_m2,i_c->h_0,i_j0->h_1,i_m2->h_3,i_c->h_4,h_4->h_0,i_j2->h_7,h_7->h_6,h_5->h_8,i_j3->h_9,i_j5->h_0,i_j5->h_2,i_j5->h_4,h_4->h_2,h_1->h_5,h_5->h_3,i_j6->h_6,h_5->h_7,h_2->o_m3,i_m3->h_8,h_4->h_9,i_j7->o_m2,i_ca->h_0,i_ca->h_2,h_2->h_5,i_m2->h_6,h_7->o_m3,i_m3->h_9,h_0->h_3,h_5->h_6,h_0->h_8,h_8->h_5,h_0->h_9,h_9->h_8,i_m3->h_3,i_m3->h_4,h_4->h_5,h_6->h_2,h_7->h_0,i_j4->h_9,i_j3->h_2,i_j3->h_3,h_5->h_2,i_j3->h_7,h_8->h_2,h_5->h_9,i_j4->h_2,i_ca->h_3,h_4->h_4,h_7->h_5,i_j0->h_6,i_j4->h_7,i_j5->h_9,i_c->h_3,i_m3->h_6,h_4->h_8,i_j7->h_9,i_j6->h_4,h_8->h_8,h_9->h_3,i_j2->h_2,i_j4->h_3,i_ca->h_4,i_j4->h_5,h_8->h_6,h_8->h_9,i_j7->h_3,i_m2->h_4,i_j0->h_5,i_j7->h_6,i_j2->h_3,h_8->h_4,h_4->h_6,i_c->h_9,i_c->h_2,h_8->h_3,h_9->h_5,i_j0->h_4,i_ca->h_6,i_j6->h_7,i_j4->h_8,h_6->h_8,h_7->h_2,i_m2->h_8,i_c->h_6,h_4->h_7,i_j2->h_9,h_2->h_6,i_m2->h_7,i_j6->h_8,i_j0->h_9,i_j7->h_4,i_j3->h_5,h_9->h_7,i_j0->h_2,i_j2->h_4,i_m2->h_5,i_j3->h_6,i_j3->h_4,h_9->h_6,h_9->h_9,i_j5->h_5,h_3->h_8,i_j7->h_2,i_j5->h_7,h_2->h_4,h_6->h_4,i_m3->h_7,h_3->h_7,h_6->h_6,i_c->h_5,h_2->h_2,h_3->h_3,i_j7->h_5,h_3->h_6,i_c->h_7,i_m2->h_9,i_j2->h_5,i_j7->h_8,i_j6->h_9,i_j6->h_5,i_ca->h_9,i_j5->h_8,h_7->h_7,i_j1->h_3,i_c->h_8,i_j1->h_7,i_j2->h_8,h_6->h_9,i_j6->h_3,i_j1->h_8,i_j1->h_2,h_5->h_5,i_j1->h_6,i_j7->h_7,i_m3->h_5
1126,1124-2,-0.9279609709367512,-3.462806096296476,0.7943653866579045,-2.5559481477875527,,,,,,,,0.605504890721477,,0.2852084281785093,0.9555775960394556,,,1.220956822863576,,-0.1519246686255431,,,,-0.4985173360558448,,,0.1054471432606476,-0.1355609896547719,,-1.007328947792281,,,0.2025047260796287,,,,,,-0.90335986890511,0.7994441485258681,,,,,,0.5550836540273748,,,,,-0.2718609618327401,,-0.7215806548040513,,-0.871357498707603,,,,,,0.6711889744417391,,,,,,0.490133762764539,,,,-0.3680916378183858,,,,,0.5016924179399553,,,-0.7370524588989101,,0.6169563603478271,0.5586137140644208,,,1.342600602776195,0.5173465503818669,,,,,,,,,-0.5420768073779874,,,,,,,,,,,0.4632245653867507,,,,,,,,,,,,,,,,,,-0.1451107274660228,,,1.0919350072382512,,,,,-0.6100535727566783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1664922507775584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,1126-0,-0.6773065864945149,-3.462787752264763,0.7943675113625628,-2.413608535056877,,,,,,,,0.7864169248098247,,0.4583536992660276,0.956932955357318,,,1.2811930418195134,,-0.2615807192631651,,,,,,,0.1054471432606476,-0.1494738394461058,,-1.0231175253001883,,,0.1683079481329497,,,,,,-0.5120450965903487,0.8003396259575546,,,0.2663623103064392,,-0.2892902755430729,0.5239622259653552,,,,0.3837892571438022,,,,,-0.8619786577981036,,,,,,0.7927252832351008,,,,,,0.5359075649367452,,,,-0.3817104105080772,,,,,-0.0224339029890638,,,-0.6715971868251752,,,0.5520664364039624,,,1.279645460127904,0.5048777595043429,,,,,,,,,-0.5920767444345834,,,,,,,,,,,0.2971485948181029,,,,,,,,,,,,,,,,,,-0.1544852883598286,,,1.0362186995486369,,,,,-0.3405658547617055,,,,,,,,,,,,,,,,,,,0.6760401237118299,,,,,,,,,,,,,,,0.1818893272902079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,1126-1,-0.8389635887865353,-3.462806096296476,0.7943653866579045,-2.5559481477875527,,,,,,,,0.605504890721477,,0.2928648330426846,0.9555775960394556,,,1.2175885185372308,,-0.1519246686255431,,,,-0.4671006834589345,,,0.1054471432606476,-0.3310481892402299,,-1.007328947792281,,,-0.0114457382081058,,,,,,-0.7591795820395022,0.7994441485258681,,,,,,0.5550836540273748,,,,,-0.2718609618327401,,-0.7687729657126754,,-0.871357498707603,,,,,,0.6711889744417391,,,,,,0.4459170355591937,,,,-0.5326251129652242,,,,,0.217911909968782,,,-0.5698590818803743,,0.4892078397636392,0.5586137140644208,,,1.3117872776181931,0.3488679729758932,,,,,,,,,-0.3064089008728532,,,,,,,,,,,0.4632245653867507,,,,,,,,,,,,,,,,,,-0.1451107274660228,,,1.0919350072382512,,,,,-0.6385266060818302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1664922507775584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,1128-0,-0.7892059798800194,-3.462800450050765,0.7599799337567745,-2.5629691435222024,,,,,,,,0.6611891488174507,,0.3137077605068979,1.1068969569095295,,,1.078693239864331,,-0.1856765185578069,,,,,,,0.1054471432606476,-0.2751600720760226,,-0.9368672571450092,,,0.0026955900838332,,,,,,-0.6831122239916347,0.7997197741727545,,,0.489195109367065,,-0.2892902755430729,0.5455045586330105,,,,0.3837892571438022,,,,,-0.8747776552054389,,,,,,0.7085975372329604,,,,,,0.4736158887024056,,,,-0.4861739562776762,,,,,0.1439340878273563,,,-0.6011738085235725,,,0.7215748325327616,,,0.9984950509233386,0.3968873834165804,,,,,,,,,-0.3836662557578861,,,,,,,,,,,0.554642050075945,,,,,,,,,,,,,,,,,,-0.1479961931619764,,,1.0747856712464394,,,,,-0.5675428557302301,,,,,,,,,,,,,,,,,,,0.6760401237118299,,,,,,,,,,,,,,,0.1712314312680897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,1129-1,-0.7208983223483278,-3.4627931138241355,0.6957446839329942,-2.578088636545953,,,,,,,,0.8552054642350548,,0.4020701091692733,1.0167695215151054,,,1.3977196892312365,,-0.2295306533206321,,,,,,,0.1054471432606476,-0.3258870427946041,,-0.998693198786408,,,0.0357890212287672,,,,,,-0.5632547074837778,0.8000778974841259,,,0.4401206243328425,,-0.2892902755430729,0.5330583389095443,,,,0.3599421527096612,,,,,-0.8663786255197956,,,,,,0.7572028775986637,,,,,,0.428673112393526,,,,-0.4258194782460122,,,,,-0.0488593066693556,,,,,0.9088604378040376,0.4707416901602653,,,1.0985592979717396,0.4742401795793272,,,,,,,,,-0.3997504433626536,,,,,,,,,,,0.383176020222073,,,,,,,,,,,,,,,,,,-0.1517453091878478,,,1.0525033580343577,,,,,-0.4679050869537012,,,,,,,,,,,,,,,,,,,0.6760401237118299,,,,,,,,,,,,,,,0.1773890984867521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,1130-0,-0.7582176279321129,-3.48128329827292,0.5752160900658645,-2.458860843829133,,,,,,,,0.6958685360661039,,0.3755247693550902,1.2965628185378506,,,1.321954699628432,,-0.2812234552274283,,,,,,,0.1054471432606476,-0.1425103108019942,,-1.0152151750717997,,,0.1677487594280204,,,,,,-0.4932712030194147,0.7998914300207604,,,0.4234628927457431,,-0.2892902755430729,0.5395388302560534,,,,0.3543319901909019,,,,,-0.8064542201761402,,,,,,0.731895073732708,,,,,,0.2450293339199736,,,,-0.4572448171278127,,,,,0.1155363036315116,,,-0.5354863092214883,,,0.4932869330773249,,,1.3285203567644508,0.4947252081131092,,,,,,,,,-0.4490969637872881,,,,,,,,,,,0.4966824585993072,,,,,,,,,,,,,,,,,,-0.1497932213649958,,,0.8836441419293217,,,,,-0.6198175357766766,,,,,,,,,,,,,,,,,,,0.6760401237118299,,,,,,,,,,,,,,,0.1741829274555604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,1131-0,-0.742567187081881,-3.473529147076942,0.6019950020656621,-2.508860903809591,,,,,,,,0.7626889961619452,,0.3866569773132063,1.1792270756335552,,,1.3537279459348244,,-0.3557480360246791,,,,,,,0.1054471432606476,-0.1204976787742032,,-1.008286423088381,,,0.1124093568053515,,,,,,-0.3994508069894904,0.7999696280997505,,,0.4304485758613531,,-0.2892902755430729,0.5368211337471707,,,,0.2230018360465455,,,,,-0.831584467018774,,,,,,0.742508301424316,,,,,,0.3220432560054423,,,,-0.4440661044032704,,,,,0.0465944052010814,,,,,0.9088604378040376,0.396353161496399,,,1.2320825508569433,0.4861344875097074,,,,,,,,,-0.4284027202318544,,,,,,,,,,,0.4490817390212013,,,,,,,,,,,,,,,,,,-0.1506118602578716,,,0.954457924027578,,,,,-0.5561106484826414,,,,,,,,,,,,,,,,,,,0.6135194809231719,,,,,,,,,,,,,,,0.2118063756821274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,1132-1,-0.5959334419333155,-3.472140733251333,0.634042674965616,-2.539315052203149,,,,,,,,0.8033881514885567,,0.4773667913613021,1.0592697818971364,,,1.4860585768687704,,-0.1745682744197733,,,,,,,0.1054471432606476,-0.2662518434639354,,-1.026857294517831,,,0.2075059467095202,,,,,,-0.4161123978607626,0.8000172571606473,,,0.5862832176636849,,-0.2892902755430729,0.7686277910317221,,,,0.3984310151131934,,,,,-0.8587118674986731,,,,,,1.1604895271510394,,,,,,0.3622955966736129,,,,-0.4360391845734513,,,,,0.0046031194675342,,,-0.4197860165643821,,,0.5733513195326801,,,1.0453382870852144,0.5151679762098713,,,,,,,,,-0.3282466556095123,,,,,,,,,,,0.4645110580735485,,,,,,,,,,,,,,,,,,-0.0841237775615665,,,0.9462365760173084,,,,,-0.4492227636078068,,,,,,,,,,,,,,,,,,,0.6760401237118299,,,,,,,,,,,,,,,0.2000677707343516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,1131-1,-0.6236708221252333,-3.4787010072754674,0.6232328723391833,-2.506359406453394,,,,,,,,0.9306539722731912,,0.594442562157148,0.9258214540264332,,,1.3862873430419087,,-0.3011033602092902,,,,-0.8704352667311095,,,0.1054471432606476,-0.2155648477510328,,-1.065208548219808,,,0.1272691901146808,,,,,,,0.817162327482215,,,0.4300990829237094,,-0.2892902755430729,0.5369570997967029,,,,0.4396229903987127,,,,,-0.8472864960635542,,,,,,0.7419773228410572,,,,,,0.3086418312198092,,,,-0.4447254339131032,,,,,0.2123652829138914,,,-0.4451658353121659,,,0.501782127042535,,,1.2122836905404992,0.4865642802916689,,,,,,,,,-0.3038301533047231,,,,,,,,,,,0.4514631976479363,,,,,,,,,,,,,,,,,,-0.1505709038464791,,,0.9270601313792972,,,,,-0.7842720524100519,,,,,,,,,,,,,,,,,,,0.6760401237118299,,,,,,,,,,,,,,,0.4034501167415086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,1134-0,-0.5390334515858338,-3.4787010072754674,0.6232328723391833,-2.506359406453394,,,,,,,,0.9306539722731912,,0.519353271027613,0.9258214540264332,,,1.3195190619979549,,-0.3011033602092902,,,,-0.8704352667311095,,,0.1054471432606476,-0.2155648477510328,,-1.065208548219808,,,0.1272691901146808,,,,,,,0.8059559090817278,,,0.4300990829237094,,-0.4003042433067094,0.2912026422798714,,,,0.4507116963108982,,,,,-0.9492843846804198,,,,,,0.7419773228410572,,,,,,0.3086418312198092,,,,-0.4089013231286002,,,,,0.2123652829138914,,,-0.3285883330707911,,,0.4967548736520371,,,1.2122836905404992,0.4865642802916689,,,,,,,,,-0.3038301533047231,,,,,,,,,,,0.4514631976479363,,,,,,,,,,,,,,,,,,-0.1505709038464791,,,0.9316160103490544,,,,,-0.7128192532056964,,,,,,,,,,,,,,,,,,,0.6760401237118299,,,,,,,,,,,,,,,0.1825983106418634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,1135-0,-0.6236708221252333,-3.4787010072754674,0.6196307743969578,-2.506359406453394,,,,,,,,0.9816056204817908,,0.1272801743810699,1.146403294988399,,,1.4204575890693345,,-0.2260562681443715,,,,,,,0.1054471432606476,-0.2155648477510328,,-1.065208548219808,,,0.1560640102589718,,,,,,-0.4049564021064347,0.7999657158586866,,,0.5047676126322129,,-0.4596448009760308,0.6638801659430928,,,,0.4566389684003092,,,-0.1670436395279295,0.8717946271738741,-0.909545831443207,,,,,,0.7419773228410572,,,,,,,,,,-0.3405615673162935,,,,,0.2123652829138914,,,-0.2662738862128193,,,0.4816770929506173,,,1.3374179290672832,0.4865642802916689,,,,,,,,,-0.3038301533047231,,,,,,,,,,,0.4514631976479363,,,,,,,,,,,,,,,,,,-0.1253213463074231,,,0.9270601313792972,,,,,,,,,,,,,,,,,,,,,,,,0.6328148989449369,,,,,,,,,,,,,,,0.0645458745364082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,1136-2,-0.5211483654659635,-3.4787010072754674,0.6132694864889163,-2.506359406453394,,,,,,,,1.0932701487061356,,,1.0637920426690275,,,1.3325076080109557,,-0.2228744191397451,,,,,,,0.1054471432606476,-0.2155648477510328,,-1.065208548219808,,,0.1441905179088742,,,,,,-0.4049564021064347,0.8013623267695729,,,0.4406762173995155,,-0.4458095760987649,0.6446778784797833,,,,0.455257027524008,,,,,-0.9188108576230718,,,,,,0.7419773228410572,,,,,,0.3907447493274398,,,,-0.4529628487344626,,,,,0.1917405525043296,,,-0.2808024720442293,,0.7726913415518206,0.6607549046104184,,,1.2858190506426983,0.4865642802916689,,,,,,,,,-0.3038301533047231,,,,,,,,,,,0.5578742327721626,,,,,,,,,,,,,,,,,,-0.1357329559921174,,,0.9148334484317416,,,,,-0.7922877954754963,,,,,,,,,,,,,,,,,,,0.6367218990225529,,,,,,,,,,,,,,,0.092069748004696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,1136-1,-0.5753215069674253,-3.4787010072754674,0.6216884820918924,-2.506359406453394,,,,,,,,1.0820165410456224,,0.261908832133311,1.052736173395037,,,1.3627961964027553,,-0.4249514644215191,,,,,,,0.1054471432606476,-0.0370117549212696,,-0.989430326090636,,,0.2267578577151146,,,,,,-0.4049564021064347,0.8033876291122672,,,0.3384830601016894,,-0.4106241386753509,0.4337427622825799,,,,0.2771319720436118,,,-0.1670436395279295,0.6962731553388499,-0.9322465819761756,,,,,,0.7419773228410572,,,,,,,,,,-0.3963860494393817,,,,,0.2123652829138914,,,-0.3018711739217757,,,0.4902903138761647,,,1.2659346741291186,0.4865642802916689,,,,,,,,,-0.3038301533047231,,,,,,,,,,,0.3824425830098312,,,,,,,,,,,,,,,,,,-0.264648043274809,,,0.9296626889342614,,,,,,,,,,,,,,,,,,,,,,,,0.6575074195384107,,,,,,,,,,,,,,,0.323003814901842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,1136-1,-0.5753215069674253,-3.4787010072754674,0.6216884820918924,-2.506359406453394,,,,,,,,1.0820165410456224,,0.261908832133311,1.2473196314620698,,,1.3627961964027553,,-0.4249514644215191,,,,,,,0.1054471432606476,-0.0370117549212696,,-0.989430326090636,,,0.3952350615623724,,,,,,-0.4049564021064347,0.8033876291122672,,,0.3384830601016894,,-0.4106241386753509,0.4337427622825799,,,,0.2771319720436118,,,-0.1670436395279295,0.6962731553388499,-1.0231389790585823,,,,,,0.7419773228410572,,,,,,,,,,-0.3963860494393817,,,,,0.2123652829138914,,,-0.3018711739217757,,,0.338468861783569,,,1.3439838649395894,0.4865642802916689,,,,,,,,,-0.3563304674136252,,,,,,,,,,,0.3824425830098312,,,,,,,,,,,,,,,,,,-0.4856070527218222,,,0.9296626889342614,,,,,,,,,,,,,,,,,,,,,,,,0.6575074195384107,,,,,,,,,,,,,,,0.323003814901842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,1139-2,-0.6319640162766146,-3.4787010072754674,0.6210909644263859,-2.684058921663363,,,,,,,,0.982550117349525,,0.2009771469337413,1.2554596997509873,,,1.3795399257579035,,-0.3796247449459481,,,,,,,0.1054471432606476,-0.3291261789412099,,-1.0734090609748257,,,0.133555271080495,,,,,,-0.3741552792760101,0.8090105859156392,,,0.386768809279003,,-0.3389625432837832,0.5005701180433015,,,,0.3292572577045356,,,-0.1923975354392484,0.4746460386764398,-0.9589165333426184,,,,,,0.6493650015488306,,,,,,,,,,-0.2054374379424053,,,,,0.2123652829138914,,,-0.2726695202379265,,,0.5641135129688108,,,1.2866919992431791,0.5562607687728963,,,,,,,,,-0.3038301533047231,,,,,,,,,,,0.6194355383809913,,,,,,,,,,,,,,,,,,-0.1479916317598701,,,0.9289069576326696,,,,,,,,,,,,,,,,,,,,,,,,0.6575074195384107,,,,,,,,,,,,,,,0.2479527347416474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,1140-2,-0.6319640162766146,-3.4787010072754674,0.6210909644263859,-2.684058921663363,,,,,,,,0.982550117349525,,0.2009771469337413,1.2554596997509873,,,1.3795399257579035,,-0.5549807670953995,,,,-0.3467681735688832,,,0.1054471432606476,-0.3291261789412099,,-1.0734090609748257,,,0.133555271080495,,,,,,-0.3741552792760101,0.8090105859156392,,,0.386768809279003,,-0.3389625432837832,0.4620394868516185,,,,0.3292572577045356,,,,0.4757267877267561,-1.046812216296283,,,,,,0.6493650015488306,,,,,,,,,,-0.2054374379424053,,,,,0.2123652829138914,,,-0.2726695202379265,,,0.5641135129688108,,,1.1520277226021187,,,,,,,,,,-0.3038301533047231,,,,,,,,,,,0.6194355383809913,,,,,,,,,,,,,,,,,,-0.1479916317598701,,,0.9289069576326696,,,,,0.7301724444885793,,,,,,,,,,,,,,,,,,,0.6575074195384107,,,,,,,,,,,,,,,0.2479527347416474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,1141-2,-0.643995724169828,-3.4787010072754674,0.94439187954719,-2.684058921663363,,,,,,,,0.9610769949770632,,0.3210674981122663,1.116538299222054,,,1.3460482751748988,,-0.4430738685850768,,,,-0.0009302678175894,,,0.1054471432606476,-0.2847984532233367,,-1.1098675264989613,,,0.0783852598501129,,,,,,-0.4127267528003308,0.8849501175512908,,,0.353169601683904,,-0.3939052577244423,0.5537502144099723,,,,0.3213473594737468,,,,0.6251493538407931,-1.0700363155957,,,,,,0.7121000386063416,,,,,,,,,,-0.3178109031373739,,,,,0.2123652829138914,,,-0.277100807393119,,,0.5529110037740872,,,1.1520277226021187,,,,,,,,,,-0.2880249397818154,,,,,,,,,,,0.4838074299204843,,,,,,,,,,,,,,,,,,-0.1923113950341823,,,0.9290216382067829,,,,,0.1364206005341886,,,,,,,,,,,,,,,,,,,0.6575074195384107,,,,,,,,,,,,,,,0.2593415722060518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,1141-0,-0.6497257718977837,-3.879355999490751,0.6212248185664705,,,,,,,,,0.9508505153156148,,0.1578196937013002,1.0503775959760715,,,1.3300980245511382,,-0.6361122197800866,,,,0.1637735068816725,,,0.1054471432606476,-0.2636875696904665,,-1.039656249652602,,,0.0521107857432195,,,,,,-0.5170786642095981,0.723426475366575,,,0.3371681275083212,,-0.4200714827394292,0.5974270432308685,,,,0.3629622363306518,,,-0.1119288783639746,0.5270310773840267,-1.0810966902827803,,,,,,0.7419773228410572,,,,,,,,,,-0.3713282694695583,,,,,0.2123652829138914,,,-0.2792111883233152,,,0.5475758582628805,,,,0.5519440306745697,,,,,,,,,-0.5093989730318014,,,,,,,,,,,0.2189429285682988,,,,,,,,,,,,,,,,,,-0.2134184864884846,,,0.9290762543235443,,,,,-0.6466387202891875,,,,,,,,,,,,,,,,,,,0.6575074195384107,,,,,,,,,,,,,,,0.2647654557324942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,1141-0,-0.5933474707626727,-3.879355999490751,0.6212248185664705,,,,,,,,,0.9508505153156148,,0.1578196937013002,1.0503775959760715,,,1.3300980245511382,,-0.6361122197800866,,,,0.1637735068816725,,,0.1054471432606476,-0.1878263812456766,,-1.039656249652602,,,0.0521107857432195,,,,,,-0.2697465806745899,0.723426475366575,,,0.3371681275083212,,-0.4200714827394292,0.5974270432308685,,,,0.3629622363306518,,,-0.1119288783639746,0.5270310773840267,-1.0810966902827803,,,,,,0.7419773228410572,,,,,,,,,,-0.1521003178423415,,,,,0.2123652829138914,,,-0.2792111883233152,,,0.5475758582628805,,,,0.5519440306745697,,,,,,,,,-0.5093989730318014,,,,,,,,,,,0.2189429285682988,,,,,,,,,,,,,,,,,,-0.2134184864884846,,,1.0871182319392712,,,,,-0.4498535976071318,,,,,,,,,,,,,,,,,,,0.6575074195384107,,,,,,,,,,,,,,,0.2647654557324942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,1144-1,-0.5475982503375925,-3.4605096661677512,0.7202288270016072,-2.661319071997373,,,,,,,,0.9527369160562392,,0.320022949788914,1.1177466403966465,,,1.4247368404199316,,-0.3351259327594671,,,,,,,0.1054471432606476,-0.2851840166855318,,-1.0689233702152816,,,0.0788651297327844,,,,,,-0.4123912573370927,0.7911823236050257,,,0.3534618482766986,,-0.3934273648738826,0.3258782379579261,,,,0.1290745910594432,,,-0.016661539007053,0.3298752295717777,-1.0698343119064235,,,,,,0.8602704176144693,,,,,,,,,,0.0853135030248107,,,,,-0.1527945223460093,,,-0.2770622639670833,,,0.4647996084054011,,,1.1520277226021187,0.3831902163871326,,,,,,,,,-0.2881624138513269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0120089145083465,,,0.9572088536109344,,,,,-0.0205813114835626,,,,,,,,,,,,,,,,,,,0.6575074195384107,,,,,,,,,,,,,,,0.4207051764511187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,1144-1,-0.5475982503375925,-3.4605096661677512,0.7202288270016072,-2.661319071997373,,,,,,,,0.9527369160562392,,0.320022949788914,0.7005921300597815,,,1.4247368404199316,,-0.3351259327594671,,,,,,,0.1054471432606476,-0.2851840166855318,,-1.2875339374988322,,,0.0788651297327844,,,,,,-0.4123912573370927,0.8069994248518193,,,0.3534618482766986,,-0.3934273648738826,0.3258782379579261,,,,0.1290745910594432,,,-0.016661539007053,0.3298752295717777,-1.0698343119064235,,,,,,0.8602704176144693,,,,,,,,,,0.0853135030248107,,,,,-0.1527945223460093,,,-0.2770622639670833,,,0.4647996084054011,,,1.1520277226021187,0.3831902163871326,,,,,,,,,-0.1266054819080318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2474508842499637,,,0.9572088536109344,,,,,-0.0205813114835626,,,,,,,,,,,,,,,,,,,0.6575074195384107,,,,,,,,,,,,,,,0.4207051764511187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,1146-1,-0.4059436375360265,-3.372362809166197,0.7202288270016072,-2.661319071997373,,,,,,,,0.7860601617481386,,0.320022949788914,0.5998799346712868,,,1.4247368404199316,,-0.3351259327594671,,,,,,,0.1054471432606476,-0.2851840166855318,,-1.2875339374988322,,,0.0788651297327844,,,,,,-0.4123912573370927,0.8069994248518193,,,0.3534618482766986,,-0.3934273648738826,0.3258782379579261,,,,0.2876220506507242,,0.4546471208928011,-0.016661539007053,0.3298752295717777,-1.0698343119064235,,,,,,0.8602704176144693,,,,,,,,,,0.1796261959744377,,,,,-0.1527945223460093,,,-0.2770622639670833,,,0.4647996084054011,,,1.1520277226021187,,,,,,,,,,-0.1266054819080318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2474508842499637,,,1.1265010786681002,,,,,-0.0205813114835626,,,,,,,,,,,,,,,,,,,0.6575074195384107,,,,,,,,,,,,,,,0.4207051764511187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
